municipio,ibge_code,year,week,date,cases,rainfall_lag,temperature_lag,fitted_mu,nb_size,nb_variance,pearson_residual,residual_direction
rio bonito,3304300,2019,45,2019-11-04,1,24.736446,20.6764071429,0.325435806022197,0.978497577725951,0.433671601646188,1.02433684179914,underpredicted
rio bonito,3304300,2019,46,2019-11-11,0,27.924444,21.518398,0.301040163827318,0.978497577725951,0.393656826658301,-0.479805860245979,overpredicted
rio bonito,3304300,2019,47,2019-11-18,0,25.3737771,23.3722945714,0.3531789206385,0.978497577725951,0.480655322034672,-0.509422235432971,overpredicted
rio bonito,3304300,2019,48,2019-11-25,0,21.2644439,24.4253248571,0.64255059416268,0.978497577725951,1.06449468013409,-0.622781325983837,overpredicted
rio bonito,3304300,2019,49,2019-12-02,0,29.336223,22.7424245714,0.716593922090668,0.978497577725951,1.24138505174342,-0.643161241061212,overpredicted
rio bonito,3304300,2019,50,2019-12-09,0,31.905333,25.5324674286,0.454466687110321,0.978497577725951,0.66554535955122,-0.557074430059096,overpredicted
rio bonito,3304300,2019,51,2019-12-16,0,45.109554,24.62987,0.355939800950244,0.978497577725951,0.485417016616875,-0.510880180768251,overpredicted
rio bonito,3304300,2019,52,2019-12-23,0,43.0344432,23.2415585714,0.393316162178042,0.978497577725951,0.551413235642428,-0.529667346218173,overpredicted
rio bonito,3304300,2020,1,2019-12-30,0,43.127778,22.4246754286,0.254942254051393,0.978497577725951,0.321366080109151,-0.449719587391562,overpredicted
rio bonito,3304300,2020,2,2020-01-06,0,42.6520012,21.8311688571,0.309196737840936,0.978497577725951,0.406900222108786,-0.484720000368308,overpredicted
rio bonito,3304300,2020,3,2020-01-13,2,39.3773338,23.0391052857,0.324530778075883,0.978497577725951,0.432165409286013,2.54865735898223,underpredicted
rio bonito,3304300,2020,4,2020-01-20,1,47.4095568,23.1714285714,0.374946189890809,0.978497577725951,0.51862017387793,0.86794599518532,underpredicted
rio bonito,3304300,2020,5,2020-01-27,0,51.701556,25.0168831429,0.36056943184946,0.978497577725951,0.493436715472572,-0.513302258315664,overpredicted
rio bonito,3304300,2020,6,2020-02-03,0,54.399331,24.6922077143,0.393397870012684,0.978497577725951,0.551560636741435,-0.529706585203263,overpredicted
rio bonito,3304300,2020,7,2020-02-10,1,32.667778,25.9486113333,0.69328402905785,0.978497577725951,1.18448886787177,0.281819408402239,underpredicted
rio bonito,3304300,2020,8,2020-02-17,0,46.962,26.8785711429,0.526559956279769,0.978497577725951,0.809918233161478,-0.585096150600908,overpredicted
rio bonito,3304300,2020,9,2020-02-24,1,50.029777,26.2505177143,0.349648292428131,0.978497577725951,0.474588743156715,0.944038200589142,underpredicted
rio bonito,3304300,2020,10,2020-03-02,0,52.291111,24.5654762857,0.376821463249764,0.978497577725951,0.521936196692122,-0.521587197979372,overpredicted
rio bonito,3304300,2020,11,2020-03-09,0,39.213778,26.9829194286,0.79826244207972,0.978497577725951,1.4494883019495,-0.663037877285095,overpredicted
rio bonito,3304300,2020,12,2020-03-16,0,31.912223,25.9392857143,0.426864194299986,0.978497577725951,0.613081354692803,-0.545168398280389,overpredicted
rio bonito,3304300,2020,13,2020-03-23,0,41.9428892,23.6,0.752588257161232,0.978497577725951,1.33142370623131,-0.652227783591633,overpredicted
rio bonito,3304300,2020,14,2020-03-30,0,35.6479998,25.725108,0.432674424094326,0.978497577725951,0.623995446779358,-0.547735026380992,overpredicted
rio bonito,3304300,2020,15,2020-04-06,0,30.364888,24.2516237143,0.285157755597506,0.978497577725951,0.368259591951955,-0.469902931116286,overpredicted
rio bonito,3304300,2020,16,2020-04-13,0,37.373777,23.0853897143,0.288725892195905,0.978497577725951,0.37392042177058,-0.472167553221075,overpredicted
rio bonito,3304300,2020,17,2020-04-20,0,39.448222,24.66829,0.269798903428655,0.978497577725951,0.344189939184179,-0.45987636976375,overpredicted
rio bonito,3304300,2020,18,2020-04-27,0,43.178444,26.5860388571,0.323148573214442,0.978497577725951,0.429868306351866,-0.492872434597003,overpredicted
rio bonito,3304300,2020,19,2020-05-04,0,50.429554,23.9166668571,0.342627524857669,0.978497577725951,0.462600863026699,-0.503754605447503,overpredicted
rio bonito,3304300,2020,20,2020-05-11,0,28.519777,25.9450714286,0.285088615516611,0.978497577725951,0.368150158587636,-0.46985881491354,overpredicted
rio bonito,3304300,2020,21,2020-05-18,0,29.215555,23.4920631429,0.227581564496287,0.978497577725951,0.280513088986053,-0.429695210866241,overpredicted
rio bonito,3304300,2020,22,2020-05-25,0,27.65,23.8253965714,0.196840894185062,0.978497577725951,0.236438680122992,-0.404814505612403,overpredicted
rio bonito,3304300,2020,23,2020-06-01,0,27.763334,23.674603,0.17299641079703,0.978497577725951,0.203581829534813,-0.383413664208145,overpredicted
rio bonito,3304300,2020,24,2020-06-08,0,23.0595561,24.674603,0.15771554279909,0.978497577725951,0.18313634404238,-0.368542200765227,overpredicted
rio bonito,3304300,2020,25,2020-06-15,0,16.7626669,22.1825397143,0.15867938972814,0.978497577725951,0.184411848650534,-0.369509927381607,overpredicted
rio bonito,3304300,2020,26,2020-06-22,0,23.7751101,22.5266954286,0.124324238094554,0.978497577725951,0.140120410236046,-0.33212770637146,overpredicted
rio bonito,3304300,2020,27,2020-06-29,0,23.0933329,24.0952378571,0.15545220554662,0.978497577725951,0.180148626630737,-0.366253185239268,overpredicted
rio bonito,3304300,2020,28,2020-07-06,0,19.356,21.5317464286,0.139330174448519,0.978497577725951,0.159169669153218,-0.349232798498779,overpredicted
rio bonito,3304300,2020,29,2020-07-13,0,14.034223,23.0158724286,0.137642634402579,0.978497577725951,0.157004455255843,-0.347373742780066,overpredicted
rio bonito,3304300,2020,30,2020-07-20,1,12.0475558,24.3448775714,0.143618491145695,0.978497577725951,0.164698023143007,2.11019742214103,underpredicted
rio bonito,3304300,2020,31,2020-07-27,0,10.5955554,22.9295048571,0.109697235517319,0.978497577725951,0.12199515403451,-0.314068509304328,overpredicted
rio bonito,3304300,2020,32,2020-08-03,0,10.8235554,23.8004535714,0.11569787263078,0.978497577725951,0.129378026814092,-0.321658558904242,overpredicted
rio bonito,3304300,2020,33,2020-08-10,1,10.3335559,22.2349155714,0.126115727790377,0.978497577725951,0.142370419838835,2.31602925184964,underpredicted
rio bonito,3304300,2020,34,2020-08-17,0,10.3575559,23.0194647143,0.233705586942945,0.978497577725951,0.289524122023309,-0.434336890742366,overpredicted
rio bonito,3304300,2020,35,2020-08-24,1,10.9075554,22.3939075714,0.118264651396973,0.978497577725951,0.132558532228597,2.4217784402695,underpredicted
rio bonito,3304300,2020,36,2020-08-31,1,11.168889,23.1958284286,0.124722696508918,0.978497577725951,0.140620284176542,2.33411194656165,underpredicted
rio bonito,3304300,2020,37,2020-09-07,0,9.6604444,22.5737394286,0.237184373574037,0.978497577725951,0.294677032062216,-0.436931071151275,overpredicted
rio bonito,3304300,2020,38,2020-09-14,0,11.3866662,21.4405225714,0.134629489388769,0.978497577725951,0.153152886713066,-0.344015178780223,overpredicted
rio bonito,3304300,2020,39,2020-09-21,0,10.029333,24.2945845714,0.2520456624726,0.978497577725951,0.316968680594822,-0.447683462636094,overpredicted
rio bonito,3304300,2020,40,2020-09-28,0,10.4951109,21.9447361429,0.267454061832978,0.978497577725951,0.340557641054093,-0.458304248774558,overpredicted
rio bonito,3304300,2020,41,2020-10-05,0,11.4177777,21.2969188571,0.135888187046244,0.978497577725951,0.154759566801348,-0.345424352234274,overpredicted
rio bonito,3304300,2020,42,2020-10-12,0,17.0480004,25.0426705714,0.175298062124795,0.978497577725951,0.206702749560122,-0.385570668373453,overpredicted
rio bonito,3304300,2020,43,2020-10-19,0,19.2220003,24.2497668571,0.157292811340356,0.978497577725951,0.182577522373419,-0.368116445725088,overpredicted
rio bonito,3304300,2020,44,2020-10-26,0,18.3322223,25.4452614286,0.154963336686887,0.978497577725951,0.179504670527428,-0.365755682850429,overpredicted
rio bonito,3304300,2020,45,2020-11-02,0,24.736446,22.9308592857,0.161382493388773,0.978497577725951,0.187999124605076,-0.37220183300477,overpredicted
rio bonito,3304300,2020,46,2020-11-09,0,26.861778,27.0988562857,0.161755249798327,0.978497577725951,0.188494979597277,-0.372570522499261,overpredicted
rio bonito,3304300,2020,47,2020-11-16,0,27.4284437,25.136788,0.195748285247256,0.978497577725951,0.234907698667872,-0.40387720418838,overpredicted
rio bonito,3304300,2020,48,2020-11-23,0,21.2644439,23.888539,0.185191266696871,0.978497577725951,0.220240720105325,-0.394613276818254,overpredicted
rio bonito,3304300,2020,49,2020-11-30,0,27.0300004,24.3834031429,0.197614559270775,0.978497577725951,0.237524227853235,-0.405475838561363,overpredicted
rio bonito,3304300,2020,50,2020-12-07,0,27.398667,23.6622897143,0.209794583340572,0.978497577725951,0.254775550285153,-0.415638144018103,overpredicted
rio bonito,3304300,2020,51,2020-12-14,0,45.109554,21.454692,0.177355986301604,0.978497577725951,0.209502357016304,-0.387481877253566,overpredicted
rio bonito,3304300,2020,52,2020-12-21,0,43.627332,24.3492062857,0.184446070601754,0.978497577725951,0.219214018662996,-0.393944685216488,overpredicted
rio bonito,3304300,2021,1,2021-01-04,1,43.1977791,25.7418297143,0.224361874062739,0.978497577725951,0.275806304461772,1.47692027939782,underpredicted
rio bonito,3304300,2021,7,2021-02-15,0,45.7348892,27.3711487143,0.230258824604568,0.978497577725951,0.284443042854238,-0.431736359817898,overpredicted
rio bonito,3304300,2021,8,2021-02-22,0,50.029777,28.0868347143,0.242388443372574,0.978497577725951,0.30243167579132,-0.440756039203415,overpredicted
rio bonito,3304300,2021,9,2021-03-01,0,51.537333,28.0678687143,0.266585677121716,0.978497577725951,0.339215313478719,-0.457719154928163,overpredicted
rio bonito,3304300,2021,10,2021-03-08,0,45.144,28.6293184286,0.294084597401877,0.978497577725951,0.382470866716942,-0.475524720583847,overpredicted
rio bonito,3304300,2021,11,2021-03-15,0,31.912223,27.052988,0.288550136622324,0.978497577725951,0.373640977151805,-0.472056557214821,overpredicted
rio bonito,3304300,2021,12,2021-03-22,0,38.5993338,24.5084035714,0.332905425905776,0.978497577725951,0.446166843328053,-0.498393336560584,overpredicted
rio bonito,3304300,2021,13,2021-03-29,0,40.9591112,26.5336718571,0.340539535961065,0.978497577725951,0.459055082848864,-0.502614646069592,overpredicted
rio bonito,3304300,2021,14,2021-04-05,0,25.025777,26.1870384286,0.29841675298842,0.978497577725951,0.389426235782553,-0.478201129109641,overpredicted
rio bonito,3304300,2021,15,2021-04-12,0,44.523999,27.4539684286,0.304647036991112,0.978497577725951,0.399496343990069,-0.481992803453128,overpredicted
rio bonito,3304300,2021,16,2021-04-19,0,39.033333,25.7707747143,0.292967899449813,0.978497577725951,0.380684202547371,-0.474829409176314,overpredicted
rio bonito,3304300,2021,17,2021-04-26,0,41.728222,27.4112982857,0.286480224203516,0.978497577725951,0.370354646305236,-0.470745036066844,overpredicted
rio bonito,3304300,2021,18,2021-05-03,0,50.429554,28.0046687143,0.342535888915364,0.978497577725951,0.462445061779867,-0.503704705500971,overpredicted
rio bonito,3304300,2021,19,2021-05-10,0,31.460888,27.1156467143,0.295830102278285,0.978497577725951,0.38526869814826,-0.476607092580215,overpredicted
rio bonito,3304300,2021,20,2021-05-17,0,29.528666,25.6111108571,0.265070106318401,0.978497577725951,0.336876274124089,-0.456694245854728,overpredicted
rio bonito,3304300,2021,21,2021-05-24,0,27.65,25.2981854286,0.21871477166285,0.978497577725951,0.267602119401313,-0.422798405965841,overpredicted
rio bonito,3304300,2021,22,2021-05-31,0,27.744445,24.4226191429,0.177979618045774,0.978497577725951,0.210352456937554,-0.388057852451253,overpredicted
rio bonito,3304300,2021,23,2021-06-07,0,24.6337784,23.4285712857,0.152593749070834,0.978497577725951,0.17639028447934,-0.363328455763108,overpredicted
rio bonito,3304300,2021,24,2021-06-14,0,16.7626669,23.5129495714,0.138247781715651,0.978497577725951,0.157780225724062,-0.348042183771625,overpredicted
rio bonito,3304300,2021,25,2021-06-21,0,22.7733325,22.1507931429,0.148188311667623,0.978497577725951,0.170630652062513,-0.358744643189862,overpredicted
rio bonito,3304300,2021,26,2021-06-28,0,23.2637772,23.3426701429,0.122909506110094,0.978497577725951,0.138348222603736,-0.33044461700106,overpredicted
rio bonito,3304300,2021,27,2021-07-05,1,22.582,24.2936501429,0.152557216011546,0.978497577725951,0.176342358342999,2.01805065713812,underpredicted
rio bonito,3304300,2021,28,2021-07-12,1,12.029334,23.7401491429,0.12380300184948,0.978497577725951,0.1394669989976,2.34620541581451,underpredicted
rio bonito,3304300,2021,29,2021-07-19,0,12.5442226,23.5079364286,0.121780183200737,0.978497577725951,0.136936493607627,-0.329091769988585,overpredicted
rio bonito,3304300,2021,30,2021-07-26,1,10.5575554,20.7535012857,0.118634365784917,0.978497577725951,0.133017756265962,2.41658070597153,underpredicted
rio bonito,3304300,2021,31,2021-08-02,0,10.8235554,22.1028828571,0.173879961682252,0.978497577725951,0.204778598288882,-0.38424413994127,overpredicted
rio bonito,3304300,2021,32,2021-08-09,0,10.4315558,20.7087415714,0.1700710254927,0.978497577725951,0.199630785650062,-0.380641882420099,overpredicted
rio bonito,3304300,2021,33,2021-08-16,0,10.247556,20.5205417143,0.102428859798055,0.978497577725951,0.113151084930091,-0.304503982574162,overpredicted
rio bonito,3304300,2021,34,2021-08-23,0,10.9075554,22.4360411429,0.184913604096709,0.978497577725951,0.219858034985847,-0.394364389893564,overpredicted
rio bonito,3304300,2021,35,2021-08-30,0,11.1253334,20.1685344286,0.0984472863053271,0.978497577725951,0.108352132675419,-0.29907837850489,overpredicted
rio bonito,3304300,2021,36,2021-09-06,0,9.6355556,20.3417831429,0.102987062859852,0.978497577725951,0.113826471518531,-0.305253769561236,overpredicted
rio bonito,3304300,2021,37,2021-09-13,0,11.3866662,19.77451,0.112610941747717,0.978497577725951,0.125570835047381,-0.317787052761037,overpredicted
rio bonito,3304300,2021,38,2021-09-20,0,10.2555552,21.3865542857,0.119074047712096,0.978497577725951,0.133564251021024,-0.325815694502849,overpredicted
rio bonito,3304300,2021,39,2021-09-27,0,10.2644442,23.203898,0.133039949476433,0.978497577725951,0.15112852584044,-0.342222727458611,overpredicted
rio bonito,3304300,2021,40,2021-10-04,0,11.4177777,25.2180204286,0.143286701707867,0.978497577725951,0.164268949751888,-0.353531524154811,overpredicted
rio bonito,3304300,2021,41,2021-10-11,0,15.8377781,22.9449698571,0.128633242406548,0.978497577725951,0.14554336199057,-0.337176280496104,overpredicted
rio bonito,3304300,2021,42,2021-10-18,0,19.4444448,23.5463351429,0.142548961336789,0.978497577725951,0.163315702962682,-0.352736243018047,overpredicted
rio bonito,3304300,2021,43,2021-10-25,0,18.3322223,23.9135157143,0.139700465598006,0.978497577725951,0.159645553386221,-0.349638654456058,overpredicted
rio bonito,3304300,2021,44,2021-11-01,0,23.8215569,22.6299601429,0.130509252462018,0.978497577725951,0.147916209173939,-0.339338720559542,overpredicted
rio bonito,3304300,2021,45,2021-11-08,0,26.330445,24.0873018571,0.146479053276891,0.978497577725951,0.168406663050599,-0.356940550521589,overpredicted
rio bonito,3304300,2021,46,2021-11-15,0,28.455777,22.5426582857,0.114485164275859,0.978497577725951,0.127880039375837,-0.32014581644497,overpredicted
rio bonito,3304300,2021,47,2021-11-22,0,21.2644439,23.2113091429,0.131516176083572,0.978497577725951,0.149192770247292,-0.340490723235311,overpredicted
rio bonito,3304300,2021,48,2021-11-29,0,25.8768891,19.9810338571,0.143841212025595,0.978497577725951,0.164986174208411,-0.35412742200313,overpredicted
rio bonito,3304300,2021,49,2021-12-06,0,25.145334,22.2120565714,0.145330661314728,0.978497577725951,0.166915795094274,-0.355720203433233,overpredicted
rio bonito,3304300,2021,50,2021-12-13,0,45.109554,22.0857257143,0.208581855932755,0.978497577725951,0.253044296734562,-0.414646735695166,overpredicted
rio bonito,3304300,2021,51,2021-12-20,0,43.9237764,21.09979,0.143526773250797,0.978497577725951,0.164579390149105,-0.353789709665253,overpredicted
rio bonito,3304300,2021,52,2021-12-27,0,43.0577769,23.4012021429,0.183725679862001,0.978497577725951,0.21822257204563,-0.393296451496431,overpredicted
rio bonito,3304300,2022,1,2022-01-03,0,43.1977791,23.653011,0.375044700804144,0.978497577725951,0.518794190637489,-0.520697486581494,overpredicted
rio bonito,3304300,2022,2,2022-01-10,0,40.4688896,24.5756885714,0.363336477430647,0.978497577725951,0.498250859271543,-0.514736509477206,overpredicted
rio bonito,3304300,2022,3,2022-01-17,0,42.590223,23.4827262857,0.381753066558701,0.978497577725951,0.530690996651143,-0.524036665463818,overpredicted
rio bonito,3304300,2022,4,2022-01-24,0,50.622446,26.751167,0.506620512536587,0.978497577725951,0.768925038950773,-0.577751083055996,overpredicted
rio bonito,3304300,2022,5,2022-01-31,0,53.859776,24.8881301429,0.497900727465393,0.978497577725951,0.75125356149765,-0.574446369261033,overpredicted
rio bonito,3304300,2022,6,2022-02-07,1,31.085332,25.2138188571,0.364575217815477,0.978497577725951,0.500411107929891,0.898257140075864,underpredicted
rio bonito,3304300,2022,7,2022-02-14,0,45.7348892,26.9607845714,0.396658850103951,0.978497577725951,0.557454591398934,-0.531266461604569,overpredicted
